"rgn_id","product","year","usd"
1,"fish_oil",1994,43
1,"fish_oil",1995,33
1,"fish_oil",1996,24
1,"fish_oil",1997,10.5
1,"fish_oil",1998,7
1,"fish_oil",1999,14
1,"fish_oil",2000,40.25
1,"fish_oil",2001,88.5
1,"fish_oil",2002,135
1,"fish_oil",2003,160
1,"fish_oil",2004,150.75
1,"fish_oil",2005,132.25
1,"fish_oil",2006,213.75
1,"fish_oil",2007,328.5
1,"fish_oil",2008,407.75
1,"fish_oil",2009,458.25
1,"fish_oil",2010,435.333333333333
1,"fish_oil",2011,358
1,"seaweeds",1996,6.33333333333333
1,"seaweeds",1997,13.25
1,"seaweeds",1998,12.5
1,"seaweeds",1999,18.5
1,"seaweeds",2000,35.25
1,"seaweeds",2001,50.25
1,"seaweeds",2002,53.75
1,"seaweeds",2003,58
1,"seaweeds",2004,140.5
1,"seaweeds",2005,135
1,"seaweeds",2006,165.75
1,"seaweeds",2007,202.75
1,"seaweeds",2008,207
1,"seaweeds",2009,403.75
1,"seaweeds",2010,490.666666666667
1,"seaweeds",2011,640.5
1,"shells",1996,34.3333333333333
1,"shells",1997,37.75
1,"shells",1998,92.75
1,"shells",1999,183.25
1,"shells",2000,223.75
1,"shells",2001,387.5
1,"shells",2002,606.75
1,"shells",2003,805.5
1,"shells",2004,869
1,"shells",2005,884
1,"shells",2006,760.25
1,"shells",2007,633.75
1,"shells",2008,716.25
1,"shells",2009,671
1,"shells",2010,691.666666666667
1,"shells",2011,696.5
1,"sponges",1977,62.0246218394612
1,"sponges",1978,62.0246218394612
1,"sponges",1979,62.0246218394612
1,"sponges",1980,62.0246218394612
1,"sponges",1981,62.0246218394612
1,"sponges",1982,62.0246218394612
1,"sponges",1983,62.0246218394612
1,"sponges",1984,62.0246218394612
1,"sponges",1985,62.0246218394612
1,"sponges",1986,62.0246218394612
1,"sponges",1987,62.0246218394612
1,"sponges",1988,62.0246218394612
1,"sponges",1989,62.0246218394612
1,"sponges",1990,62.0246218394612
1,"sponges",1991,62.0246218394612
1,"sponges",1992,62.0246218394612
1,"sponges",1993,62.0246218394612
1,"sponges",1994,62.0246218394612
1,"sponges",1995,62.0246218394612
1,"sponges",1996,62.0246218394612
1,"sponges",1997,62.0246218394612
1,"sponges",1998,62.0246218394612
1,"sponges",1999,62.0246218394612
1,"sponges",2000,62.0246218394612
1,"sponges",2001,62.0246218394612
1,"sponges",2002,62.0246218394612
1,"sponges",2003,62.0246218394612
1,"sponges",2004,46.7684663795959
1,"sponges",2005,68.5123109197306
1,"sponges",2006,93.2561554598653
1,"sponges",2007,237.25
1,"sponges",2008,240
1,"sponges",2009,203
1,"sponges",2010,217
1,"sponges",2011,6.5
